化粧品,11284,けしょうひん,cosmetics
半人前,11287,はんにんまえ,half share; half a man
懸賞金,11297,けんしょうきん,prize money
不機嫌,11322,ふきげん,pout
中国語,11323,ちゅうごくご,Chinese (language)
何時頃,11325,いつごろ,about when
遺言書,11349,ゆいごんしょ,will
助太刀,11365,すけだち,assistance (in a fight)
大仕事,11372,おおしごと,big job
安楽死,11376,あんらくし,euthanasia
悪趣味,11384,あくしゅみ,bad taste
扇風機,11385,せんぷうき,electric fan
事件簿,11415,じけんぼ,case file
多数決,11424,たすうけつ,majority rule
年賀状,11431,ねんがじょう,New Year's card
準決勝,11445,じゅんけっしょう,semifinal
生存者,11447,せいぞんしゃ,survivor
看護婦,11450,かんごふ,(female) nurse
神宮寺,11455,じんぐうじ,Buddhist temple within a Shinto shrine
